Date,Country,City,Specie,Count,Min,Max,Median,Variance
1/11/2019,AU,Adelaide,temperature,168,15,30,25.6,205.56
10/07/2019,AU,Darwin,pm25,72,12,138,47,3369.11
1/11/2019,AU,Adelaide,co,112,0.1,0.8,0.3,0.18
1/11/2019,AU,Adelaide,humidity,168,25,94.6,43.1,4393.98
1/11/2019,AU,Adelaide,pressure,168,1002.8,1013.2,1005.4,104.6
1/11/2019,AU,Adelaide,so2,33,0.1,0.1,0.1,0
1/11/2019,AU,Adelaide,no2,100,0.1,0.1,0.1,0
1/11/2019,AU,Brisbane,o3,66,0.1,0.1,0.1,0
1/11/2019,AU,Brisbane,dew,69,15,19,16,11.48
1/11/2019,AU,Brisbane,humidity,213,57.8,97.7,76.1,979.87
1/11/2019,AU,Brisbane,no2,80,0.1,0.1,0.1,0
1/11/2019,AU,Brisbane,co,14,0.1,0.1,0.1,0
1/11/2019,AU,Brisbane,temperature,209,16.6,23.5,21,20.47
1/11/2019,AU,Brisbane,wd,208,24,263,105,33954.7
1/11/2019,AU,Brisbane,wind-gust,212,0.1,13.2,3.5,120.89
1/11/2019,AU,Brisbane,pressure,216,1009,1024.3,1019.7,66.89
1/11/2019,AU,Brisbane,precipitation,25,0.1,12,0.9,78.21
1/11/2019,AU,Brisbane,wind-speed,209,0.2,5.2,2,14.27
1/11/2019,AU,Brisbane,pm10,208,1,31,11,203.63
1/11/2019,AU,Brisbane,so2,21,0.1,0.1,0.1,0
1/11/2019,AU,Perth,co,9,1,2,2,2.5
1/11/2019,AU,Perth,pressure,72,1000.6,1013,1009,154.92
1/11/2019,AU,Perth,dew,48,6.6,12,10,20.28
1/11/2019,AU,Perth,o3,59,19,23,21,11.34
1/11/2019,AU,Perth,so2,3,2.9,2.9,2.9,0
1/11/2019,AU,Perth,no2,23,1.2,2.3,1.2,3.11
1/11/2019,AU,Perth,temperature,72,11.9,18.5,15.5,27.78
1/11/2019,AU,Perth,humidity,72,33.2,85.5,69.8,1112.82
1/11/2019,AU,Perth,wind-speed,72,3.6,13.5,8.4,35.61
1/11/2019,AU,Perth,wind-gust,72,12.8,27.7,18,192.79
1/11/2019,AU,Perth,pm10,51,10,16,12,36.1
18/07/2019,AU,Darwin,pm25,72,13,168,70,23038.4
2/11/2019,AU,Sydney,so2,94,1.5,5.8,2.9,21.44
2/11/2019,AU,Sydney,no2,102,1,27.8,5.6,185.6
2/11/2019,AU,Sydney,temperature,144,15.2,32.2,21,160.86
2/11/2019,AU,Sydney,humidity,144,29.5,99,75.1,2359.18
2/11/2019,AU,Sydney,dew,20,15,16.5,16,1.9
2/11/2019,AU,Sydney,o3,137,0.8,62.2,20,2270.11
2/11/2019,AU,Sydney,pressure,144,1,1017.1,1009.8,1427080
2/11/2019,AU,Sydney,wind-speed,132,0.1,13.8,3,79.76
2/11/2019,AU,Sydney,wind-gust,113,0.2,21.7,8.6,265.84
2/11/2019,AU,Sydney,co,105,1.2,6.7,3.4,24.22
2/11/2019,AU,Sydney,pm10,144,32,46,41,129.49
19/07/2019,AU,Darwin,pm25,72,5,163,64,17040.8
20/07/2019,AU,Darwin,pm25,72,40,124,71,4511.92
2/11/2019,AU,Hobart,temperature,72,11.5,19.9,15.5,47.04
2/11/2019,AU,Hobart,pm10,72,1,16,5,126.2
22/07/2019,AU,Darwin,pm25,72,15,100,54,2613.79
2/11/2019,AU,Hobart,pressure,72,998.6,1002.7,999.5,14.82
2/11/2019,AU,Hobart,wind-gust,72,0.2,5.5,1.3,16.79
2/11/2019,AU,Hobart,humidity,72,68.3,93.9,90.4,553.84
2/11/2019,AU,Hobart,wind-speed,60,0.1,3,0.4,5.82
2/11/2019,AU,Darwin,dew,72,20.5,24,23,6.68
2/11/2019,AU,Darwin,temperature,48,26.1,35.1,29,69.84
2/11/2019,AU,Darwin,pressure,72,1007,1020,1009,69.86
2/11/2019,AU,Darwin,wind-gust,36,0.5,8,4,52.32
2/11/2019,AU,Melbourne,dew,42,9.5,16,15,19.52
2/11/2019,AU,Melbourne,pressure,144,1004.5,1014,1010.1,21.7
2/11/2019,AU,Melbourne,wind-speed,131,0.1,5.6,2,16.91
2/11/2019,AU,Melbourne,co,21,1.2,4.5,2.3,11.64
2/11/2019,AU,Melbourne,temperature,144,14.7,18.8,17,6
2/11/2019,AU,Melbourne,pm10,93,3,54,9,1367.59
2/11/2019,AU,Melbourne,humidity,144,71.7,93.5,90,156.85
2/11/2019,AU,Melbourne,so2,2,1.5,1.5,1.5,0
2/11/2019,AU,Melbourne,wind-gust,132,0.9,16.5,6.6,77.18
2/11/2019,AU,Melbourne,o3,92,12.1,28.9,20,188.59
2/11/2019,AU,Melbourne,no2,92,1,14.9,6.5,117.68
2/11/2019,AU,Adelaide,wind-gust,168,0.3,19.4,6.2,215.61
2/11/2019,AU,Adelaide,wind-speed,160,0.1,9,3.1,58.21
2/11/2019,AU,Adelaide,dew,23,3.5,16,12,142.19
2/11/2019,AU,Adelaide,temperature,168,14.5,27.3,17,93.77
2/11/2019,AU,Adelaide,humidity,168,22.5,98,70.4,5141.21
2/11/2019,AU,Adelaide,pressure,168,1006.4,1013.2,1009.5,38.79
2/11/2019,AU,Brisbane,o3,64,0.1,0.1,0.1,0
2/11/2019,AU,Brisbane,dew,57,16,18,16.5,2.42
2/11/2019,AU,Brisbane,humidity,216,55.7,91.8,74.9,848.74
2/11/2019,AU,Brisbane,no2,74,0.1,0.1,0.1,0
2/11/2019,AU,Brisbane,co,20,0.1,0.1,0.1,0
2/11/2019,AU,Brisbane,temperature,215,17.5,26.4,22,37.09
2/11/2019,AU,Brisbane,wd,215,15,291,75,19264.7
2/11/2019,AU,Brisbane,wind-gust,196,0.2,16.2,6.5,208.63
2/11/2019,AU,Brisbane,pressure,216,1010,1024.5,1020,55.54
2/11/2019,AU,Brisbane,precipitation,15,0.1,2.8,0.5,5.44
2/11/2019,AU,Brisbane,wind-speed,215,0.1,6.1,2.5,18.96
2/11/2019,AU,Brisbane,pm10,216,1,24,14,207.83
2/11/2019,AU,Brisbane,so2,21,0.1,0.1,0.1,0
2/11/2019,AU,Perth,co,12,1,3,2,5.45
2/11/2019,AU,Perth,pressure,72,1005.2,1022,1015,213.64
2/11/2019,AU,Perth,dew,45,8.5,12.5,10.5,7.16
2/11/2019,AU,Perth,o3,63,6,24,20,303.72
2/11/2019,AU,Perth,no2,34,1.2,10,2.3,43.28
2/11/2019,AU,Perth,temperature,72,11,20.1,15.5,90.7
2/11/2019,AU,Perth,humidity,70,31.4,96.5,68,3038.2
2/11/2019,AU,Perth,wind-speed,72,0.2,8.7,4.8,52.58
2/11/2019,AU,Perth,wind-gust,72,1.8,19.4,13,320.79
2/11/2019,AU,Perth,pm10,60,10,17,13,35.96
24/07/2019,AU,Darwin,pm25,72,3,173,65,12643
3/11/2019,AU,Sydney,so2,59,1.5,5.8,1.5,9.15
25/07/2019,AU,Darwin,pm25,72,16,91,61,2225.3
3/11/2019,AU,Sydney,no2,112,1,32.5,6.5,335.91
3/11/2019,AU,Sydney,temperature,143,15.5,33.4,21.6,174.67
3/11/2019,AU,Sydney,humidity,143,30.6,99,81.4,2762.58
3/11/2019,AU,Sydney,dew,18,12.5,19,16.5,41
3/11/2019,AU,Sydney,o3,137,0.8,49.6,16.8,1537.91
3/11/2019,AU,Sydney,pressure,143,1,1014,1008,1380880
3/11/2019,AU,Sydney,wind-speed,124,0.1,5.8,2.4,21.94
3/11/2019,AU,Sydney,wind-gust,112,0.2,13.4,6,89.93
3/11/2019,AU,Sydney,co,68,1.2,5.6,3.4,18.54
3/11/2019,AU,Sydney,pm10,143,25,52,40,403.58
26/07/2019,AU,Darwin,pm25,72,2,337,53,37178.4
3/11/2019,AU,Hobart,temperature,72,8.4,19.8,11.9,140.45
3/11/2019,AU,Hobart,pm10,72,1,8,4,23.05
3/11/2019,AU,Hobart,pressure,72,1000.8,1004.1,1003.1,9.36
3/11/2019,AU,Hobart,wind-gust,72,0.3,8.9,1.6,62.94
3/11/2019,AU,Hobart,humidity,72,48.1,93.4,90.3,2469.22
3/11/2019,AU,Hobart,wind-speed,60,0.1,4.9,0.6,22.63
3/11/2019,AU,Darwin,dew,69,20.5,24.5,23.5,12.94
3/11/2019,AU,Darwin,temperature,48,25.5,36.9,29,93.14
3/11/2019,AU,Darwin,pressure,72,1008.4,1019,1010,43.47
3/11/2019,AU,Darwin,wind-gust,48,0.5,7.5,3,34.74
3/11/2019,AU,Melbourne,dew,46,9,15,12,21.77
3/11/2019,AU,Melbourne,pressure,144,1010.5,1017.4,1012.4,25.68
3/11/2019,AU,Melbourne,wind-speed,98,0.1,8.4,1.7,39.36
3/11/2019,AU,Melbourne,co,19,1.2,2.3,1.2,2.76
3/11/2019,AU,Melbourne,temperature,144,11.8,20,15,56.06
3/11/2019,AU,Melbourne,pm10,84,2,21,9,154.08
3/11/2019,AU,Melbourne,humidity,144,62.1,100,87,772.98
31/07/2019,AU,Darwin,pm25,72,4,168,65,10436.3
3/11/2019,AU,Melbourne,wind-gust,116,0.1,19.1,3.8,241.87
3/11/2019,AU,Melbourne,o3,64,0.8,19.2,13.6,314.52
3/11/2019,AU,Melbourne,no2,66,2.8,14.9,6.5,61.03
3/11/2019,AU,Adelaide,wind-gust,166,0.1,27,11.2,436.41
3/11/2019,AU,Adelaide,wind-speed,165,0.1,12.1,5.9,110.36
3/11/2019,AU,Adelaide,dew,24,5.5,12,8,47.66
3/11/2019,AU,Adelaide,temperature,168,10.8,22.1,16,56.88
3/11/2019,AU,Adelaide,humidity,168,36.5,92.8,62.8,1849.04
3/11/2019,AU,Adelaide,pressure,168,1010.9,1018.4,1015.5,41.54
3/11/2019,AU,Brisbane,o3,56,0.1,0.1,0.1,0
3/11/2019,AU,Brisbane,dew,51,17.5,20,18,3.83
3/11/2019,AU,Brisbane,humidity,206,49.4,94.3,75.3,1093.18
4/08/2019,AU,Hobart,pm25,72,5,157,13,5392.49
3/11/2019,AU,Brisbane,no2,78,0.1,0.1,0.1,0
3/11/2019,AU,Brisbane,co,4,0.1,0.1,0.1,0
3/11/2019,AU,Brisbane,temperature,177,18.4,27.6,23,44.82
3/11/2019,AU,Brisbane,wd,176,1,360,42,104352
3/11/2019,AU,Brisbane,wind-gust,212,0.1,17.7,10.4,316.2
3/11/2019,AU,Brisbane,pressure,216,1009.5,1023.7,1019,72.47
3/11/2019,AU,Brisbane,wind-speed,177,0.1,8.8,2.6,42.92
3/11/2019,AU,Brisbane,pm10,198,3,26,16,115.95
3/11/2019,AU,Brisbane,so2,44,0.1,0.1,0.1,0
3/11/2019,AU,Perth,co,14,1,3,2,5.33
3/11/2019,AU,Perth,pressure,72,1013.4,1026,1017.3,190.75
3/11/2019,AU,Perth,dew,44,9,12,10,6.1
3/11/2019,AU,Perth,o3,57,1,27,19,484.33
3/11/2019,AU,Perth,so2,3,2.9,2.9,2.9,0
3/11/2019,AU,Perth,no2,42,1.2,10,2.3,75.94
3/11/2019,AU,Perth,temperature,72,11,21.6,16.5,105.43
4/08/2019,AU,Darwin,pm25,72,14,163,53,8345.63
3/11/2019,AU,Perth,humidity,66,29.3,96.5,65,2694.06
3/11/2019,AU,Perth,wind-speed,72,0.5,7.9,2.4,48.55
3/11/2019,AU,Perth,wind-gust,72,1,16.5,4.6,241.14
3/11/2019,AU,Perth,pm10,57,5,12,9,30.18
4/11/2019,AU,Sydney,so2,18,1.5,8.6,1.5,36.33
4/11/2019,AU,Sydney,no2,88,1,19.5,4.7,223.93
4/11/2019,AU,Sydney,temperature,144,15.5,28.1,19.7,112.46
4/11/2019,AU,Sydney,humidity,144,40.5,99,81.7,2585.89
4/11/2019,AU,Sydney,dew,22,13.5,16.5,15.5,7.28
4/11/2019,AU,Sydney,o3,122,6.4,40,25.6,527.01
4/11/2019,AU,Sydney,pressure,144,1,1015.4,1009,1422970
4/11/2019,AU,Sydney,wind-speed,136,0.2,7.3,2.1,38.26
4/11/2019,AU,Sydney,wind-gust,120,0.1,13.7,5.3,146.54
4/11/2019,AU,Sydney,co,31,1.2,4.5,2.3,13.35
4/11/2019,AU,Sydney,pm10,132,7,51,22,921.4
16/08/2019,AU,Darwin,pm25,72,30,114,61,2811.55
4/11/2019,AU,Hobart,temperature,72,8.8,17.1,11.1,76.93
4/11/2019,AU,Hobart,pm10,70,1,26,3,127.24
17/08/2019,AU,Darwin,pm25,72,33,78,54,739.99
4/11/2019,AU,Hobart,pressure,72,1001.5,1007,1003,24.78
4/11/2019,AU,Hobart,wind-gust,72,0.5,7.7,4.4,46.51
4/11/2019,AU,Hobart,humidity,72,41.9,86.4,60.2,1719.81
4/11/2019,AU,Hobart,wind-speed,69,0.3,4,2.8,14.46
4/11/2019,AU,Darwin,so2,9,0.1,0.2,0.1,0.03
4/11/2019,AU,Darwin,no2,14,0.1,1.3,0.4,1.05
4/11/2019,AU,Darwin,wind-speed,15,0.9,8.8,2.3,43.43
4/11/2019,AU,Darwin,dew,72,20.5,24.3,23,11.19
4/11/2019,AU,Darwin,co,15,2,3.9,2.5,5.75
4/11/2019,AU,Darwin,temperature,53,26,34.7,28.3,52.43
4/11/2019,AU,Darwin,o3,15,3.2,5.5,4.9,5.44
4/11/2019,AU,Darwin,precipitation,6,0.7,554.2,552,508202
4/11/2019,AU,Darwin,humidity,15,68.8,93.1,82.3,480.35
4/11/2019,AU,Darwin,pm10,15,4,29,14,650.95
18/08/2019,AU,Darwin,pm25,72,19,146,42,5534.63
4/11/2019,AU,Darwin,pressure,72,1008.8,1013.2,1011,16.84
4/11/2019,AU,Darwin,wd,15,34.9,341.1,255.6,84539.5
4/11/2019,AU,Darwin,wind-gust,63,0.5,5.7,2.7,28.64
4/11/2019,AU,Melbourne,dew,44,6,10,8,16.56
4/11/2019,AU,Melbourne,pressure,144,1013.4,1020.5,1015.9,21.47
4/11/2019,AU,Melbourne,wind-speed,124,0.1,6.2,2.2,20.74
4/11/2019,AU,Melbourne,co,18,1.2,2.3,1.2,3.2
4/11/2019,AU,Melbourne,temperature,144,8.4,15.6,12.1,25.05
4/11/2019,AU,Melbourne,pm10,93,3,30,7,167.6
4/11/2019,AU,Melbourne,humidity,144,66.1,92.2,85,599.55
4/11/2019,AU,Melbourne,so2,2,1.5,1.5,1.5,0
21/08/2019,AU,Hobart,pm25,72,5,46,9,429.19
4/11/2019,AU,Melbourne,wind-gust,133,0.4,16,6.7,147.29
4/11/2019,AU,Melbourne,o3,60,0.8,19.2,13.6,279.9
4/11/2019,AU,Melbourne,no2,69,1.9,18.6,7.5,131.36
4/11/2019,AU,Adelaide,o3,34,0,0,0,0
4/11/2019,AU,Adelaide,wind-gust,168,1.3,32.5,12.7,507.2
4/11/2019,AU,Adelaide,pm10,53,2,17,10,79.32
4/11/2019,AU,Adelaide,wind-speed,168,0.1,14.3,6.3,172.08
4/11/2019,AU,Adelaide,dew,24,5,10.5,7,22.29
4/11/2019,AU,Adelaide,temperature,168,10.6,21.1,15,76.16
23/08/2019,AU,Darwin,pm25,72,12,171,55,23587.3
4/11/2019,AU,Adelaide,co,57,0.1,0.3,0.1,0.04
4/11/2019,AU,Adelaide,humidity,168,34.8,92.8,61.6,2084.41
4/11/2019,AU,Adelaide,pressure,168,1013.2,1024.3,1020.7,108.92
4/11/2019,AU,Adelaide,so2,9,0.1,0.1,0.1,0
4/11/2019,AU,Adelaide,no2,37,0.1,0.1,0.1,0
4/11/2019,AU,Brisbane,o3,66,0.1,0.1,0.1,0
4/11/2019,AU,Brisbane,dew,51,18,21,19,10.76
4/11/2019,AU,Brisbane,humidity,215,43.2,94,76.2,1153.63
24/08/2019,AU,Darwin,pm25,72,17,71,50,1509.48
4/11/2019,AU,Brisbane,no2,98,0.1,0.1,0.1,0
4/11/2019,AU,Brisbane,co,16,0.1,0.1,0.1,0
4/11/2019,AU,Brisbane,temperature,191,20.5,31.1,24,62.85
4/11/2019,AU,Brisbane,wd,188,2,360,46,237974
4/11/2019,AU,Brisbane,wind-gust,216,0.2,15,7.1,147.55
4/11/2019,AU,Brisbane,pressure,216,1008.1,1019.5,1014.8,81.92
4/11/2019,AU,Brisbane,precipitation,2,0.1,0.3,0.1,0.2
4/11/2019,AU,Brisbane,wind-speed,191,0.4,9.3,2.2,32.86
4/11/2019,AU,Brisbane,pm10,216,7,61,18,522
4/11/2019,AU,Brisbane,so2,74,0.1,0.1,0.1,0
4/11/2019,AU,Perth,co,12,1,2,1,2.73
4/11/2019,AU,Perth,pressure,72,1014.4,1025,1016.7,167.43
4/11/2019,AU,Perth,dew,45,7,13,10.5,31.38
4/11/2019,AU,Perth,o3,53,1,37,18,969.87
4/11/2019,AU,Perth,so2,3,2.9,2.9,2.9,0
4/11/2019,AU,Perth,no2,56,1.2,10,4.5,65.75
4/11/2019,AU,Perth,temperature,72,8,25,17.1,296.64
25/08/2019,AU,Darwin,pm25,72,15,67,45,1067.02
4/11/2019,AU,Perth,humidity,63,16,100,60.8,4088.62
4/11/2019,AU,Perth,wind-speed,72,0.5,8.4,3.2,48.59
4/11/2019,AU,Perth,wind-gust,72,1.3,17.6,8,233.51
4/11/2019,AU,Perth,pm10,57,4,12,7,45.89
26/08/2019,AU,Darwin,pm25,72,2,58,36,1903.75
5/11/2019,AU,Sydney,so2,15,1.5,7.2,1.5,46.62
5/11/2019,AU,Sydney,no2,88,1,16.7,3.8,146.98
5/11/2019,AU,Sydney,temperature,144,11.7,21.1,16.8,44.71
5/11/2019,AU,Sydney,humidity,144,41.8,99,63.7,1965.23
5/11/2019,AU,Sydney,dew,23,8.5,15.5,10,34.19
5/11/2019,AU,Sydney,o3,125,1.6,25.6,18.4,249.51
5/11/2019,AU,Sydney,pressure,144,1,1017.5,1009.1,1426410
5/11/2019,AU,Sydney,wind-speed,129,0.2,11.8,3.3,82.67
5/11/2019,AU,Sydney,wind-gust,119,0.2,24.1,5.8,478.91
5/11/2019,AU,Sydney,co,18,1.2,2.3,1.2,2.57
5/11/2019,AU,Sydney,pm10,132,8,17,11,45.49
5/11/2019,AU,Hobart,temperature,72,6.2,15.7,13.8,119.74
5/11/2019,AU,Hobart,pm10,66,1,10,2,26.5
2/09/2019,AU,Darwin,pm25,72,2,87,43,2770.77
5/11/2019,AU,Hobart,pressure,72,995.1,1008.1,1005.7,164.12
5/11/2019,AU,Hobart,wind-gust,72,1.4,10.7,7.1,77.53
5/11/2019,AU,Hobart,humidity,72,44.1,76.6,55.6,1210.31
5/11/2019,AU,Hobart,wind-speed,72,0.6,5.8,3.9,26.86
5/11/2019,AU,Darwin,so2,49,0.1,0.5,0.2,0.06
5/11/2019,AU,Darwin,no2,67,0.1,4.6,0.6,6.13
5/11/2019,AU,Darwin,wind-speed,72,0.2,11.6,2.5,57.22
5/11/2019,AU,Darwin,dew,66,21.5,24,22.5,6.11
5/11/2019,AU,Darwin,co,70,2,4.9,2.6,6.46
5/11/2019,AU,Darwin,temperature,72,21.6,33.8,26.8,103.81
5/11/2019,AU,Darwin,o3,72,2.2,11.7,8.2,67.92
5/11/2019,AU,Darwin,precipitation,28,0.1,600.6,598.2,440626
5/11/2019,AU,Darwin,humidity,72,52.6,99.7,81.7,1879.39
5/11/2019,AU,Darwin,pm10,71,2,56,14,683.08
5/11/2019,AU,Darwin,pressure,72,1007,1013.5,1011,34.22
5/11/2019,AU,Darwin,wd,72,9,355.8,206.7,70151.2
5/11/2019,AU,Darwin,wind-gust,69,0.2,16,2.5,49.82
5/11/2019,AU,Melbourne,dew,48,3,8,5,16.38
5/11/2019,AU,Melbourne,pressure,144,1011.7,1022.5,1018.6,79.68
5/11/2019,AU,Melbourne,wind-speed,120,0.1,6.3,2.4,13.38
5/11/2019,AU,Melbourne,co,6,1.2,2.3,1.2,3.63
5/11/2019,AU,Melbourne,temperature,144,6.2,18.5,14,111.73
5/11/2019,AU,Melbourne,pm10,95,2,26,9,236.52
5/11/2019,AU,Melbourne,humidity,144,43.5,90,65.9,2105.52
5/11/2019,AU,Melbourne,so2,3,1.5,1.5,1.5,0
3/09/2019,AU,Darwin,pm25,72,3,72,46,2168.66
5/11/2019,AU,Melbourne,wind-gust,130,0.4,13,7.3,83.24
5/11/2019,AU,Melbourne,o3,65,4,25.6,15.2,458.24
5/11/2019,AU,Melbourne,no2,68,1.9,30.6,5.6,297.45
5/11/2019,AU,Adelaide,o3,146,0,0,0,0
5/11/2019,AU,Adelaide,wind-gust,167,0.2,27,8.8,324.91
5/11/2019,AU,Adelaide,pm10,153,1,17,10,104.36
5/11/2019,AU,Adelaide,wind-speed,158,0.1,13.1,3.5,68.77
5/11/2019,AU,Adelaide,dew,23,4.5,12,6.5,54.74
5/11/2019,AU,Adelaide,temperature,168,7.7,25.3,16,188.57
5/09/2019,AU,Darwin,pm25,72,9,57,30,1499.37
5/11/2019,AU,Adelaide,co,168,0.1,0.4,0.2,0.05
5/11/2019,AU,Adelaide,humidity,168,23,89.1,62.2,2753.52
5/11/2019,AU,Adelaide,pressure,168,1013.2,1024.2,1019.6,90.35
5/11/2019,AU,Adelaide,no2,102,0.1,0.1,0.1,0
5/11/2019,AU,Brisbane,o3,66,0.1,0.1,0.1,0
5/11/2019,AU,Brisbane,dew,72,-13.5,20,6,901.47
5/11/2019,AU,Brisbane,humidity,195,8.9,94,43.5,5975.83
6/09/2019,AU,Darwin,pm25,72,15,153,50,3461.66
5/11/2019,AU,Brisbane,no2,97,0.1,0.1,0.1,0
5/11/2019,AU,Brisbane,co,15,0.1,0.1,0.1,0
5/11/2019,AU,Brisbane,temperature,169,17.3,30.2,23.7,101.79
5/11/2019,AU,Brisbane,wd,169,1,359,243,38914.1
5/11/2019,AU,Brisbane,wind-gust,205,0.1,43.5,12,848.12
5/11/2019,AU,Brisbane,pressure,216,1006.4,1017.4,1011.3,75.11
5/11/2019,AU,Brisbane,precipitation,2,0.1,0.4,0.1,0.45
5/11/2019,AU,Brisbane,wind-speed,167,0.1,8.9,2.5,46.98
5/11/2019,AU,Brisbane,pm10,197,1,96,19,4095.37
5/11/2019,AU,Brisbane,so2,28,0.1,0.1,0.1,0
5/11/2019,AU,Perth,co,6,2,3,2,3
5/11/2019,AU,Perth,pressure,72,1014.1,1025,1015.5,76.72
5/11/2019,AU,Perth,dew,47,6.5,15,12,51.42
5/11/2019,AU,Perth,o3,56,2,31,17,617.55
5/11/2019,AU,Perth,so2,3,2.9,2.9,2.9,0
5/11/2019,AU,Perth,no2,51,1.2,13.4,3.4,89.42
5/11/2019,AU,Perth,temperature,72,8.5,23.7,17.2,186.19
5/11/2019,AU,Perth,humidity,66,44.7,100,69.7,2029.45
5/11/2019,AU,Perth,wind-speed,72,0.5,9.5,4.2,67.82
5/11/2019,AU,Perth,wind-gust,72,2.2,19.9,11.1,273.76
5/11/2019,AU,Perth,pm10,56,7,13,10,20.4
6/11/2019,AU,Sydney,so2,43,1.5,15.8,1.5,110.85
6/11/2019,AU,Sydney,no2,125,1,32.5,8.4,438.09
6/11/2019,AU,Sydney,temperature,144,8.8,31.8,21.3,347.96
6/11/2019,AU,Sydney,humidity,144,9.3,96.8,58.7,4610.37
6/11/2019,AU,Sydney,dew,22,-2,13.5,8,213.69
6/11/2019,AU,Sydney,o3,126,0.8,42.4,21.6,1552.44
6/11/2019,AU,Sydney,pressure,144,1,1017.5,1005.5,1414800
6/11/2019,AU,Sydney,wind-speed,134,0.1,7,2.5,20.68
6/11/2019,AU,Sydney,wind-gust,117,0.1,13.7,5.8,96.05
6/11/2019,AU,Sydney,co,44,1.2,5.6,2.3,7.64
6/11/2019,AU,Sydney,pm10,144,8,17,14,46.71
11/09/2019,AU,Adelaide,pm25,72,3,11,7,45.34
12/09/2019,AU,Adelaide,pm25,72,1,19,11,209.56
6/11/2019,AU,Hobart,temperature,72,8.3,18.7,12.5,89.2
6/11/2019,AU,Hobart,pm10,67,1,11,3,82.4
13/09/2019,AU,Darwin,pm25,72,16,138,64,3409.19
6/11/2019,AU,Hobart,pressure,72,983.2,993.9,989.8,148.66
6/11/2019,AU,Hobart,wind-gust,72,5,14.4,9.2,44.44
6/11/2019,AU,Hobart,humidity,72,33.8,76.9,61.7,1435.07
6/11/2019,AU,Hobart,wind-speed,72,2.7,8,4.9,13.88
6/11/2019,AU,Darwin,so2,52,0.1,0.5,0.2,0.09
6/11/2019,AU,Darwin,no2,69,0.1,4.4,0.6,6.64
6/11/2019,AU,Darwin,wind-speed,71,0.2,11.3,2.5,69.58
6/11/2019,AU,Darwin,dew,66,18,26,22.5,49.56
6/11/2019,AU,Darwin,co,71,2,4.7,2.8,7.68
6/11/2019,AU,Darwin,temperature,72,22.3,37,30,216.32
6/11/2019,AU,Darwin,o3,69,3.2,13,9.7,62.78
6/11/2019,AU,Darwin,precipitation,25,0.2,605,605,146236
6/11/2019,AU,Darwin,humidity,72,33.8,103,76.5,3735.87
6/11/2019,AU,Darwin,pm10,71,1,69,19,2161.78
6/11/2019,AU,Darwin,pressure,72,1005.5,1011,1009,30.58
6/11/2019,AU,Darwin,wd,71,10.7,354.2,220.3,79754.4
6/11/2019,AU,Darwin,wind-gust,39,1,6.7,4.2,32.57
6/11/2019,AU,Melbourne,dew,38,2,9,6,54.39
6/11/2019,AU,Melbourne,pressure,144,999.8,1014.2,1005.7,132.27
6/11/2019,AU,Melbourne,wind-speed,137,0.1,14.4,5.2,92.72
6/11/2019,AU,Melbourne,co,9,1.2,2.3,2.3,3.03
6/11/2019,AU,Melbourne,temperature,144,12.6,22.6,15.6,98.3
6/11/2019,AU,Melbourne,pm10,96,2,53,15,1256.38
6/11/2019,AU,Melbourne,humidity,144,34,73.2,58.7,1365.71
6/11/2019,AU,Melbourne,wind-gust,138,0.3,26,14.4,392.41
6/11/2019,AU,Melbourne,o3,69,8.8,22.4,16.8,163.14
6/11/2019,AU,Melbourne,no2,68,1.9,12.1,3.8,74.72
6/11/2019,AU,Adelaide,o3,166,0,0,0,0
6/11/2019,AU,Adelaide,wind-gust,168,0.2,40.4,14,949.1
6/11/2019,AU,Adelaide,pm10,168,5,111,13,800.22
6/11/2019,AU,Adelaide,wind-speed,168,0.1,20.1,6,242.68
6/11/2019,AU,Adelaide,dew,24,7.5,12,10,18.87
6/11/2019,AU,Adelaide,temperature,168,11.2,22.9,16.1,100.16
14/09/2019,AU,Darwin,pm25,72,11,162,59,18130
6/11/2019,AU,Adelaide,co,168,0.1,0.5,0.3,0.06
6/11/2019,AU,Adelaide,humidity,168,34.5,91.8,66,1869.65
6/11/2019,AU,Adelaide,pressure,168,1010.4,1015.3,1012.8,10.44
6/11/2019,AU,Adelaide,so2,9,0.1,0.1,0.1,0
6/11/2019,AU,Adelaide,no2,102,0.1,0.1,0.1,0
6/11/2019,AU,Brisbane,o3,72,0.1,0.1,0.1,0
6/11/2019,AU,Brisbane,dew,72,0,13.5,7,140.28
6/11/2019,AU,Brisbane,humidity,207,16.3,83,49.3,2732.09
6/11/2019,AU,Brisbane,no2,97,0.1,0.1,0.1,0
6/11/2019,AU,Brisbane,co,18,0.1,0.1,0.1,0
6/11/2019,AU,Brisbane,temperature,182,14.6,29.7,21.7,146.02
6/11/2019,AU,Brisbane,wd,182,3,360,216,107467
6/11/2019,AU,Brisbane,wind-gust,208,0.3,14.7,7.8,180.33
6/11/2019,AU,Brisbane,pressure,216,1009.7,1019.7,1013.8,66.81
6/11/2019,AU,Brisbane,wind-speed,182,0.1,5.8,1.9,18.37
6/11/2019,AU,Brisbane,pm10,207,2,58,18,1167.07
6/11/2019,AU,Brisbane,so2,40,0.1,0.1,0.1,0
6/11/2019,AU,Perth,co,19,1,4,2,10.99
6/11/2019,AU,Perth,pressure,72,1012.2,1021,1015.3,81.63
6/11/2019,AU,Perth,dew,48,7,14,9,55.93
6/11/2019,AU,Perth,o3,60,5,31,18,466.47
